0.066416,-0.98024,0.18631,0.024394,-0.99854,-0.048211,0.084247,-0.98712,-0.13602
0.066416,-0.98024,0.18631,-0.0096636,-0.98092,0.19418,0.024394,-0.99854,-0.048211
0.066416,-0.98024,0.18631,0.079338,-0.92574,0.36975,0.0091043,-0.95168,0.30695
0.066416,-0.98024,0.18631,0.0091043,-0.95168,0.30695,-0.0096636,-0.98092,0.19418
0.066416,-0.98024,0.18631,0.70488,-0.6822,0.1943,0.69962,-0.68008,0.21914
0.066416,-0.98024,0.18631,0.69962,-0.68008,0.21914,0.079338,-0.92574,0.36975
0.066416,-0.98024,0.18631,0.084247,-0.98712,-0.13602,0.70488,-0.6822,0.1943
-0.35603,-0.91969,0.16556,-0.36321,-0.91754,0.16184,-0.35139,-0.92262,0.15904
-0.35603,-0.91969,0.16556,-0.35139,-0.92262,0.15904,-0.21516,-0.96487,0.15076
-0.35603,-0.91969,0.16556,-0.21516,-0.96487,0.15076,0.0091043,-0.95168,0.30695
-0.35603,-0.91969,0.16556,0.0091043,-0.95168,0.30695,-0.49377,-0.84691,0.19733
-0.35603,-0.91969,0.16556,-0.49377,-0.84691,0.19733,-0.36321,-0.91754,0.16184
-0.36321,-0.91754,0.16184,-0.37294,-0.9158,0.14912,-0.36321,-0.9187,0.15513
-0.36321,-0.91754,0.16184,-0.36321,-0.9187,0.15513,-0.35139,-0.92262,0.15904
-0.36321,-0.91754,0.16184,-0.49377,-0.84691,0.19733,-0.37294,-0.9158,0.14912
-0.47451,-0.87926,0.041712,-0.49323,-0.85308,0.1702,-0.56314,-0.81779,0.11874
-0.47451,-0.87926,0.041712,-0.67841,-0.73468,-0.0018039,-0.40411,-0.91441,-0.023595
-0.47451,-0.87926,0.041712,-0.37294,-0.9158,0.14912,-0.49323,-0.85308,0.1702
-0.47451,-0.87926,0.041712,-0.37582,-0.92639,0.023724,-0.37294,-0.9158,0.14912
-0.47451,-0.87926,0.041712,-0.40411,-0.91441,-0.023595,-0.37582,-0.92639,0.023724
-0.47451,-0.87926,0.041712,-0.56314,-0.81779,0.11874,-0.67841,-0.73468,-0.0018039
-0.13106,-0.9911,0.023222,-0.2035,-0.97883,-0.021874,-0.13095,-0.99125,-0.016531
-0.13106,-0.9911,0.023222,0.024394,-0.99854,-0.048211,-0.0096636,-0.98092,0.19418
-0.13106,-0.9911,0.023222,-0.13095,-0.99125,-0.016531,0.024394,-0.99854,-0.048211
-0.13106,-0.9911,0.023222,-0.0096636,-0.98092,0.19418,-0.21516,-0.96487,0.15076
-0.13106,-0.9911,0.023222,-0.21516,-0.96487,0.15076,-0.2035,-0.97883,-0.021874
-0.2035,-0.97883,-0.021874,-0.24564,-0.96899,-0.02686,-0.22116,-0.97252,-0.072785
-0.2035,-0.97883,-0.021874,-0.22116,-0.97252,-0.072785,-0.13095,-0.99125,-0.016531
-0.2035,-0.97883,-0.021874,-0.21516,-0.96487,0.15076,-0.24564,-0.96899,-0.02686
-0.24564,-0.96899,-0.02686,-0.26782,-0.96306,-0.027855,-0.26395,-0.96398,-0.032569
-0.24564,-0.96899,-0.02686,-0.26395,-0.96398,-0.032569,-0.22116,-0.97252,-0.072785
-0.24564,-0.96899,-0.02686,-0.21516,-0.96487,0.15076,-0.26782,-0.96306,-0.027855
-0.26782,-0.96306,-0.027855,-0.39015,-0.91997,-0.037968,-0.26395,-0.96398,-0.032569
-0.26782,-0.96306,-0.027855,-0.37446,-0.92702,0.020444,-0.39015,-0.91997,-0.037968
-0.26782,-0.96306,-0.027855,-0.37582,-0.92639,0.023724,-0.37446,-0.92702,0.020444
-0.26782,-0.96306,-0.027855,-0.21516,-0.96487,0.15076,-0.37582,-0.92639,0.023724
-0.39015,-0.91997,-0.037968,-0.37446,-0.92702,0.020444,-0.40411,-0.91441,-0.023595
-0.39015,-0.91997,-0.037968,-0.22116,-0.97252,-0.072785,-0.26395,-0.96398,-0.032569
-0.39015,-0.91997,-0.037968,-0.67841,-0.73468,-0.0018039,-0.81261,-0.5401,-0.21899
-0.39015,-0.91997,-0.037968,-0.81261,-0.5401,-0.21899,-0.22116,-0.97252,-0.072785
-0.39015,-0.91997,-0.037968,-0.40411,-0.91441,-0.023595,-0.67841,-0.73468,-0.0018039
0.024394,-0.99854,-0.048211,-0.13095,-0.99125,-0.016531,0.039405,-0.99293,-0.112
0.024394,-0.99854,-0.048211,0.039405,-0.99293,-0.112,0.084247,-0.98712,-0.13602
-0.8575,-0.50427,-0.10197,-0.86019,-0.49953,-0.10272,-0.81261,-0.5401,-0.21899
-0.8575,-0.50427,-0.10197,-0.79561,-0.59233,-0.1271,-0.85096,-0.5236,-0.041341
-0.8575,-0.50427,-0.10197,-0.81261,-0.5401,-0.21899,-0.79561,-0.59233,-0.1271
-0.8575,-0.50427,-0.10197,-0.87653,-0.47916,-0.04585,-0.86019,-0.49953,-0.10272
-0.8575,-0.50427,-0.10197,-0.85096,-0.5236,-0.041341,-0.87653,-0.47916,-0.04585
-0.98329,0.030422,-0.17949,-0.98287,0.035579,-0.18086,-0.97728,0.036113,-0.20885
-0.98329,0.030422,-0.17949,-0.9825,0.042075,-0.18147,-0.98287,0.035579,-0.18086
-0.98329,0.030422,-0.17949,-0.97728,0.036113,-0.20885,-0.97611,0.032036,-0.21491
-0.98329,0.030422,-0.17949,-0.98566,0.16841,0.010873,-0.9825,0.042075,-0.18147
-0.98329,0.030422,-0.17949,-0.97611,0.032036,-0.21491,-0.94315,-0.22028,-0.24888
-0.98329,0.030422,-0.17949,-0.94315,-0.22028,-0.24888,-0.98944,-0.14154,-0.031163
-0.98329,0.030422,-0.17949,-0.98944,-0.14154,-0.031163,-0.98566,0.16841,0.010873
-0.98287,0.035579,-0.18086,-0.9825,0.042075,-0.18147,-0.97728,0.036113,-0.20885
0.63118,0.25573,-0.73227,0.32885,0.93786,0.11078,0.93638,-0.16391,-0.31037
0.63118,0.25573,-0.73227,0.18248,-0.085066,-0.97952,0.14581,0.057008,-0.98767
0.63118,0.25573,-0.73227,0.14581,0.057008,-0.98767,0.014092,0.14467,-0.98938
0.63118,0.25573,-0.73227,0.93638,-0.16391,-0.31037,0.18248,-0.085066,-0.97952
0.63118,0.25573,-0.73227,0.014092,0.14467,-0.98938,0.32885,0.93786,0.11078
-0.69909,-0.54352,0.4646,-0.56159,-0.79267,0.23727,0.079338,-0.92574,0.36975
-0.69909,-0.54352,0.4646,-0.88877,-0.40235,0.21955,-0.74318,-0.60738,0.28067
-0.69909,-0.54352,0.4646,0.079338,-0.92574,0.36975,-0.80442,-0.1835,0.565
-0.69909,-0.54352,0.4646,-0.80442,-0.1835,0.565,-0.92548,-0.27714,0.25821
-0.69909,-0.54352,0.4646,-0.92548,-0.27714,0.25821,-0.88877,-0.40235,0.21955
-0.69909,-0.54352,0.4646,-0.74318,-0.60738,0.28067,-0.56159,-0.79267,0.23727
-0.94378,-0.063653,0.32439,-0.97541,0.16794,0.14276,-0.98944,-0.14154,-0.031163
-0.94378,-0.063653,0.32439,-0.92641,0.043635,0.37398,-0.97541,0.16794,0.14276
-0.94378,-0.063653,0.32439,-0.80442,-0.1835,0.565,-0.92641,0.043635,0.37398
-0.94378,-0.063653,0.32439,-0.92548,-0.27714,0.25821,-0.80442,-0.1835,0.565
-0.94378,-0.063653,0.32439,-0.98944,-0.14154,-0.031163,-0.95925,-0.24511,0.14059
-0.94378,-0.063653,0.32439,-0.95925,-0.24511,0.14059,-0.92548,-0.27714,0.25821
-0.56159,-0.79267,0.23727,0.0091043,-0.95168,0.30695,0.079338,-0.92574,0.36975
-0.56159,-0.79267,0.23727,-0.49377,-0.84691,0.19733,0.0091043,-0.95168,0.30695
-0.56159,-0.79267,0.23727,-0.74318,-0.60738,0.28067,-0.59495,-0.77616,0.20883
-0.56159,-0.79267,0.23727,-0.56314,-0.81779,0.11874,-0.49377,-0.84691,0.19733
-0.56159,-0.79267,0.23727,-0.59495,-0.77616,0.20883,-0.56314,-0.81779,0.11874
-0.88877,-0.40235,0.21955,-0.7995,-0.56612,0.20077,-0.74318,-0.60738,0.28067
-0.88877,-0.40235,0.21955,-0.92548,-0.27714,0.25821,-0.89028,-0.4062,0.20592
-0.88877,-0.40235,0.21955,-0.89028,-0.4062,0.20592,-0.7995,-0.56612,0.20077
-0.49323,-0.85308,0.1702,-0.37294,-0.9158,0.14912,-0.49377,-0.84691,0.19733
-0.49323,-0.85308,0.1702,-0.49377,-0.84691,0.19733,-0.56314,-0.81779,0.11874
-0.37446,-0.92702,0.020444,-0.37582,-0.92639,0.023724,-0.40411,-0.91441,-0.023595
-0.13095,-0.99125,-0.016531,-0.22116,-0.97252,-0.072785,0.039405,-0.99293,-0.112
-0.88067,-0.47067,-0.053799,-0.87219,-0.47859,-0.10115,-0.87653,-0.47916,-0.04585
-0.88067,-0.47067,-0.053799,-0.882,-0.47024,-0.03087,-0.92567,-0.34941,-0.14505
-0.88067,-0.47067,-0.053799,-0.87653,-0.47916,-0.04585,-0.882,-0.47024,-0.03087
-0.88067,-0.47067,-0.053799,-0.92567,-0.34941,-0.14505,-0.87219,-0.47859,-0.10115
-0.22116,-0.97252,-0.072785,-0.81261,-0.5401,-0.21899,-0.10286,-0.16193,-0.98142
-0.22116,-0.97252,-0.072785,0.084247,-0.98712,-0.13602,0.039405,-0.99293,-0.112
-0.22116,-0.97252,-0.072785,-0.10286,-0.16193,-0.98142,0.084247,-0.98712,-0.13602
-0.9825,0.042075,-0.18147,-0.98566,0.16841,0.010873,-0.97283,0.10971,-0.20388
-0.9825,0.042075,-0.18147,-0.97283,0.10971,-0.20388,-0.97728,0.036113,-0.20885
-0.97728,0.036113,-0.20885,-0.97283,0.10971,-0.20388,-0.9655,0.075333,-0.24925
-0.97728,0.036113,-0.20885,-0.9655,0.075333,-0.24925,-0.97611,0.032036,-0.21491
-0.7995,-0.56612,0.20077,-0.77537,-0.61473,0.14458,-0.74318,-0.60738,0.28067
-0.7995,-0.56612,0.20077,-0.86203,-0.50667,-0.013658,-0.77537,-0.61473,0.14458
-0.7995,-0.56612,0.20077,-0.89028,-0.4062,0.20592,-0.86203,-0.50667,-0.013658
-0.0096636,-0.98092,0.19418,0.0091043,-0.95168,0.30695,-0.21516,-0.96487,0.15076
-0.73315,-0.67832,0.048815,-0.67841,-0.73468,-0.0018039,-0.59495,-0.77616,0.20883
-0.73315,-0.67832,0.048815,-0.73297,-0.68007,0.016016,-0.67841,-0.73468,-0.0018039
-0.73315,-0.67832,0.048815,-0.84557,-0.5331,-0.028626,-0.73297,-0.68007,0.016016
-0.73315,-0.67832,0.048815,-0.77537,-0.61473,0.14458,-0.84557,-0.5331,-0.028626
-0.73315,-0.67832,0.048815,-0.59495,-0.77616,0.20883,-0.77537,-0.61473,0.14458
-0.98474,0.17324,0.016565,-0.97541,0.16794,0.14276,-0.91926,0.39147,0.041488
-0.98474,0.17324,0.016565,-0.98566,0.16841,0.010873,-0.97541,0.16794,0.14276
-0.98474,0.17324,0.016565,-0.91926,0.39147,0.041488,-0.94487,0.32502,-0.039867
-0.98474,0.17324,0.016565,-0.94487,0.32502,-0.039867,-0.98566,0.16841,0.010873
-0.67841,-0.73468,-0.0018039,-0.73331,-0.67988,-0.004994,-0.79561,-0.59233,-0.1271
-0.67841,-0.73468,-0.0018039,-0.73297,-0.68007,0.016016,-0.73331,-0.67988,-0.004994
-0.67841,-0.73468,-0.0018039,-0.79561,-0.59233,-0.1271,-0.81261,-0.5401,-0.21899
-0.67841,-0.73468,-0.0018039,-0.56314,-0.81779,0.11874,-0.59495,-0.77616,0.20883
-0.73331,-0.67988,-0.004994,-0.73297,-0.68007,0.016016,-0.84557,-0.5331,-0.028626
-0.73331,-0.67988,-0.004994,-0.84557,-0.5331,-0.028626,-0.79561,-0.59233,-0.1271
-0.86019,-0.49953,-0.10272,-0.87219,-0.47859,-0.10115,-0.81261,-0.5401,-0.21899
-0.86019,-0.49953,-0.10272,-0.87653,-0.47916,-0.04585,-0.87219,-0.47859,-0.10115
-0.97541,0.16794,0.14276,-0.98566,0.16841,0.010873,-0.98944,-0.14154,-0.031163
-0.97541,0.16794,0.14276,-0.92641,0.043635,0.37398,-0.74826,0.3682,0.55185
-0.97541,0.16794,0.14276,-0.74826,0.3682,0.55185,-0.91926,0.39147,0.041488
-0.98566,0.16841,0.010873,-0.94487,0.32502,-0.039867,-0.97283,0.10971,-0.20388
-0.79561,-0.59233,-0.1271,-0.84557,-0.5331,-0.028626,-0.85096,-0.5236,-0.041341
-0.97283,0.10971,-0.20388,-0.77306,0.54812,-0.31928,-0.9655,0.075333,-0.24925
-0.97283,0.10971,-0.20388,-0.94487,0.32502,-0.039867,-0.77306,0.54812,-0.31928
-0.77306,0.54812,-0.31928,-0.91926,0.39147,0.041488,-0.74826,0.3682,0.55185
-0.77306,0.54812,-0.31928,-0.23423,-0.028015,-0.97178,-0.9655,0.075333,-0.24925
-0.77306,0.54812,-0.31928,-0.1538,0.12481,-0.98019,-0.23423,-0.028015,-0.97178
-0.77306,0.54812,-0.31928,0.32885,0.93786,0.11078,0.014092,0.14467,-0.98938
-0.77306,0.54812,-0.31928,-0.74826,0.3682,0.55185,0.32885,0.93786,0.11078
-0.77306,0.54812,-0.31928,0.014092,0.14467,-0.98938,-0.1538,0.12481,-0.98019
-0.77306,0.54812,-0.31928,-0.94487,0.32502,-0.039867,-0.91926,0.39147,0.041488
0.14013,0.011136,-0.99007,0.12785,-0.00015415,-0.99179,0.14581,0.057008,-0.98767
0.14013,0.011136,-0.99007,0.14581,0.057008,-0.98767,0.14564,-0.016761,-0.9892
0.14013,0.011136,-0.99007,0.14564,-0.016761,-0.9892,0.12785,-0.00015415,-0.99179
-0.92641,0.043635,0.37398,-0.80442,-0.1835,0.565,-0.74826,0.3682,0.55185
-0.37294,-0.9158,0.14912,-0.37582,-0.92639,0.023724,-0.35139,-0.92262,0.15904
-0.37294,-0.9158,0.14912,-0.35139,-0.92262,0.15904,-0.36321,-0.9187,0.15513
-0.37582,-0.92639,0.023724,-0.21516,-0.96487,0.15076,-0.35139,-0.92262,0.15904
-0.84557,-0.5331,-0.028626,-0.77537,-0.61473,0.14458,-0.86203,-0.50667,-0.013658
-0.84557,-0.5331,-0.028626,-0.86203,-0.50667,-0.013658,-0.85732,-0.51402,-0.028133
-0.84557,-0.5331,-0.028626,-0.85732,-0.51402,-0.028133,-0.85096,-0.5236,-0.041341
-0.87219,-0.47859,-0.10115,-0.92567,-0.34941,-0.14505,-0.81261,-0.5401,-0.21899
-0.97611,0.032036,-0.21491,-0.9655,0.075333,-0.24925,-0.94315,-0.22028,-0.24888
-0.81261,-0.5401,-0.21899,-0.94315,-0.22028,-0.24888,-0.23423,-0.028015,-0.97178
-0.81261,-0.5401,-0.21899,-0.23423,-0.028015,-0.97178,-0.10286,-0.16193,-0.98142
-0.81261,-0.5401,-0.21899,-0.92567,-0.34941,-0.14505,-0.94315,-0.22028,-0.24888
0.27711,0.76715,0.57853,0.079338,-0.92574,0.36975,0.69962,-0.68008,0.21914
0.27711,0.76715,0.57853,0.70774,-0.67541,0.2072,0.93638,-0.16391,-0.31037
0.27711,0.76715,0.57853,0.69962,-0.68008,0.21914,0.70774,-0.67541,0.2072
0.27711,0.76715,0.57853,0.28004,0.7749,0.56667,-0.74826,0.3682,0.55185
0.27711,0.76715,0.57853,-0.80442,-0.1835,0.565,0.079338,-0.92574,0.36975
0.27711,0.76715,0.57853,0.93638,-0.16391,-0.31037,0.28004,0.7749,0.56667
0.27711,0.76715,0.57853,-0.74826,0.3682,0.55185,-0.80442,-0.1835,0.565
-0.77537,-0.61473,0.14458,-0.59495,-0.77616,0.20883,-0.74318,-0.60738,0.28067
-0.87119,-0.49065,-0.017236,-0.882,-0.47024,-0.03087,-0.87653,-0.47916,-0.04585
-0.87119,-0.49065,-0.017236,-0.86203,-0.50667,-0.013658,-0.89028,-0.4062,0.20592
-0.87119,-0.49065,-0.017236,-0.87653,-0.47916,-0.04585,-0.86587,-0.49936,-0.030033
-0.87119,-0.49065,-0.017236,-0.86587,-0.49936,-0.030033,-0.86203,-0.50667,-0.013658
-0.87119,-0.49065,-0.017236,-0.89028,-0.4062,0.20592,-0.882,-0.47024,-0.03087
-0.882,-0.47024,-0.03087,-0.89028,-0.4062,0.20592,-0.95925,-0.24511,0.14059
-0.882,-0.47024,-0.03087,-0.95925,-0.24511,0.14059,-0.92567,-0.34941,-0.14505
0.85079,-0.4721,-0.23081,0.70774,-0.67541,0.2072,0.70488,-0.6822,0.1943
0.85079,-0.4721,-0.23081,0.70488,-0.6822,0.1943,0.084247,-0.98712,-0.13602
0.85079,-0.4721,-0.23081,0.18248,-0.085066,-0.97952,0.93638,-0.16391,-0.31037
0.85079,-0.4721,-0.23081,0.084247,-0.98712,-0.13602,0.18248,-0.085066,-0.97952
0.85079,-0.4721,-0.23081,0.93638,-0.16391,-0.31037,0.70774,-0.67541,0.2072
-0.94315,-0.22028,-0.24888,-0.92567,-0.34941,-0.14505,-0.98944,-0.14154,-0.031163
-0.94315,-0.22028,-0.24888,-0.9655,0.075333,-0.24925,-0.23423,-0.028015,-0.97178
0.12785,-0.00015415,-0.99179,-0.13824,-0.047782,-0.98925,0.014092,0.14467,-0.98938
0.12785,-0.00015415,-0.99179,0.017426,-0.1408,-0.98989,-0.010658,-0.13641,-0.9906
0.12785,-0.00015415,-0.99179,0.014092,0.14467,-0.98938,0.14581,0.057008,-0.98767
0.12785,-0.00015415,-0.99179,-0.010658,-0.13641,-0.9906,-0.13824,-0.047782,-0.98925
0.12785,-0.00015415,-0.99179,0.14564,-0.016761,-0.9892,0.017426,-0.1408,-0.98989
0.70774,-0.67541,0.2072,0.69962,-0.68008,0.21914,0.70488,-0.6822,0.1943
-0.86203,-0.50667,-0.013658,-0.86587,-0.49936,-0.030033,-0.85732,-0.51402,-0.028133
-0.87653,-0.47916,-0.04585,-0.85096,-0.5236,-0.041341,-0.86587,-0.49936,-0.030033
-0.23423,-0.028015,-0.97178,-0.13824,-0.047782,-0.98925,-0.10286,-0.16193,-0.98142
-0.23423,-0.028015,-0.97178,-0.1538,0.12481,-0.98019,-0.18488,-0.0075945,-0.98273
-0.23423,-0.028015,-0.97178,-0.18488,-0.0075945,-0.98273,-0.13824,-0.047782,-0.98925
-0.13824,-0.047782,-0.98925,-0.1538,0.12481,-0.98019,0.014092,0.14467,-0.98938
-0.13824,-0.047782,-0.98925,-0.18488,-0.0075945,-0.98273,-0.1538,0.12481,-0.98019
-0.13824,-0.047782,-0.98925,-0.010658,-0.13641,-0.9906,-0.10286,-0.16193,-0.98142
-0.85732,-0.51402,-0.028133,-0.86587,-0.49936,-0.030033,-0.85096,-0.5236,-0.041341
0.32885,0.93786,0.11078,0.28004,0.7749,0.56667,0.93638,-0.16391,-0.31037
0.32885,0.93786,0.11078,-0.74826,0.3682,0.55185,0.28004,0.7749,0.56667
0.18248,-0.085066,-0.97952,0.084247,-0.98712,-0.13602,0.017426,-0.1408,-0.98989
0.18248,-0.085066,-0.97952,0.017426,-0.1408,-0.98989,0.14564,-0.016761,-0.9892
0.18248,-0.085066,-0.97952,0.14564,-0.016761,-0.9892,0.14581,0.057008,-0.98767
-0.92567,-0.34941,-0.14505,-0.95925,-0.24511,0.14059,-0.98944,-0.14154,-0.031163
-0.92548,-0.27714,0.25821,-0.95925,-0.24511,0.14059,-0.89028,-0.4062,0.20592
0.084247,-0.98712,-0.13602,-0.10286,-0.16193,-0.98142,0.017426,-0.1408,-0.98989
-0.10286,-0.16193,-0.98142,-0.010658,-0.13641,-0.9906,0.017426,-0.1408,-0.98989
